String Length (l),Initial Detectors (N),Matching Threshold (r),Repetition,Generation,Mean Pathogen Fitness,Mean Protein Score,Unique Detectors,Detector Shannon,Detector Hamming,Unique Pathogens,Pathogen Shannon,Pathogen Hamming,Active Detectors,Average Detector Coverage
10,500,2,2,36,0.0,0.4968,137,4.801694676097059,4.082300601202405,643,6.350223914940933,5.000948948948949,500,0.860898
10,500,2,2,37,0.0,0.49560000000000004,137,4.801694676097059,4.082300601202405,630,6.331213714456485,4.995983983983984,500,0.859238
10,500,2,2,38,0.0,0.4955,137,4.801694676097059,4.082300601202405,631,6.318627626305059,4.997059059059059,500,0.8580699999999999
10,500,2,2,39,0.0,0.4909,137,4.801694676097059,4.082300601202405,629,6.326518467863812,4.998408408408409,500,0.85545
10,500,2,2,40,0.0,0.49439999999999995,137,4.801694676097059,4.082300601202405,623,6.3218092345699315,4.996808808808809,500,0.8540099999999999
10,500,2,2,41,0.0,0.49829999999999997,137,4.801694676097059,4.082300601202405,624,6.316120824487583,4.999801801801802,500,0.860538
10,500,2,2,42,0.0,0.497,137,4.801694676097059,4.082300601202405,637,6.341199450560277,4.999887887887888,500,0.858334
10,500,2,2,43,0.0,0.49489999999999995,137,4.801694676097059,4.082300601202405,628,6.332403443381882,4.9974994994995,500,0.858154
10,500,2,2,44,0.0,0.49789999999999995,137,4.801694676097059,4.082300601202405,631,6.328626477774399,5.000794794794794,500,0.8603339999999999
10,500,2,2,45,0.0,0.49589999999999995,137,4.801694676097059,4.082300601202405,619,6.313359334736747,5.001467467467467,500,0.8572860000000001
10,500,2,2,46,0.0,0.4992,137,4.801694676097059,4.082300601202405,633,6.325093972464531,4.997677677677678,500,0.8565539999999999
10,500,2,2,47,0.0,0.501,137,4.801694676097059,4.082300601202405,636,6.345129876441373,5.001297297297297,500,0.8594780000000001
10,500,2,2,48,0.0,0.4935,137,4.801694676097059,4.082300601202405,622,6.3169257482073,4.998952952952953,500,0.8562679999999999
10,500,2,2,49,0.0,0.49560000000000004,137,4.801694676097059,4.082300601202405,644,6.35337842113905,4.999543543543544,500,0.85965
10,500,2,2,50,0.0,0.49710000000000004,137,4.801694676097059,4.082300601202405,646,6.349926236269628,5.002172172172172,500,0.8583399999999999
10,500,2,2,51,0.0,0.5005,137,4.801694676097059,4.082300601202405,630,6.3287678084422865,5.002696696696697,500,0.860192
10,500,2,2,52,0.0,0.5027999999999999,137,4.801694676097059,4.082300601202405,630,6.329420302522712,5.002690690690691,500,0.8610840000000001
10,500,2,2,53,0.0,0.49679999999999996,137,4.801694676097059,4.082300601202405,635,6.336763681600749,5.00166966966967,500,0.8613399999999999
10,500,2,2,54,0.0,0.49620000000000003,137,4.801694676097059,4.082300601202405,624,6.317563224952197,4.999967967967968,500,0.859702
10,500,2,2,55,0.0,0.49219999999999997,137,4.801694676097059,4.082300601202405,628,6.314859857698998,4.995543543543543,500,0.856366
10,500,2,2,56,0.0,0.4941999999999999,137,4.801694676097059,4.082300601202405,638,6.335052606501566,4.998118118118118,500,0.856844
10,500,2,2,57,0.0,0.49939999999999996,137,4.801694676097059,4.082300601202405,635,6.339768149067067,4.997681681681682,500,0.8569159999999999
10,500,2,2,58,0.0,0.4991999999999999,137,4.801694676097059,4.082300601202405,634,6.336132514127472,5.001825825825826,500,0.8583520000000001
10,500,2,2,59,0.0,0.4992,137,4.801694676097059,4.082300601202405,659,6.386138322393391,4.999367367367367,500,0.860212
10,500,2,2,60,0.0,0.4975,137,4.801694676097059,4.082300601202405,627,6.314903993495427,4.995161161161161,500,0.8592819999999999
10,500,2,2,61,0.0,0.4901999999999999,137,4.801694676097059,4.082300601202405,635,6.329643970025192,4.999239239239239,500,0.855904
10,500,2,2,62,0.0,0.5012000000000001,137,4.801694676097059,4.082300601202405,640,6.3566321386027695,5.00154954954955,500,0.859324
10,500,2,2,63,0.0,0.499,137,4.801694676097059,4.082300601202405,643,6.35376322634473,4.995751751751752,500,0.8594659999999998
10,500,2,2,64,0.0,0.49770000000000003,137,4.801694676097059,4.082300601202405,632,6.332163887208214,5.000654654654655,500,0.8574899999999999
10,500,2,2,65,0.0,0.49689999999999995,137,4.801694676097059,4.082300601202405,619,6.311783281033835,5.000766766766767,500,0.8590279999999999
10,500,2,2,66,0.0,0.49679999999999996,137,4.801694676097059,4.082300601202405,624,6.312898998790406,5.002366366366366,500,0.858416
10,500,2,2,67,0.0,0.49579999999999996,137,4.801694676097059,4.082300601202405,638,6.34138290063045,5.001853853853854,500,0.856402
10,500,2,2,68,0.0,0.4955,137,4.801694676097059,4.082300601202405,636,6.341371801659046,5.0003543543543545,500,0.8576739999999999
10,500,2,2,69,0.0,0.5045,137,4.801694676097059,4.082300601202405,642,6.349517216726996,4.999317317317317,500,0.861432
10,500,2,2,70,0.0,0.49879999999999997,137,4.801694676097059,4.082300601202405,644,6.355925440388831,4.996456456456457,500,0.861654
10,500,2,2,71,0.0,0.49369999999999997,137,4.801694676097059,4.082300601202405,630,6.325120088771463,4.991153153153153,500,0.8591219999999999
10,500,2,2,72,0.0,0.498,137,4.801694676097059,4.082300601202405,635,6.339334915187482,4.999207207207207,500,0.858696
10,500,2,2,73,0.0,0.49610000000000004,137,4.801694676097059,4.082300601202405,636,6.343719367743301,4.998596596596596,500,0.858628
10,500,2,2,74,0.0,0.496,137,4.801694676097059,4.082300601202405,643,6.353267080267722,4.998966966966967,500,0.8575699999999999
10,500,2,2,75,0.0,0.501,137,4.801694676097059,4.082300601202405,640,6.350407365011108,5.001893893893894,500,0.861008
10,500,2,2,76,0.0,0.4955,137,4.801694676097059,4.082300601202405,631,6.336586540802195,4.997823823823824,500,0.85977
10,500,2,2,77,0.0,0.49339999999999995,137,4.801694676097059,4.082300601202405,641,6.342189840744313,4.997501501501501,500,0.8569159999999999
10,500,2,2,78,0.0,0.5004,137,4.801694676097059,4.082300601202405,644,6.3479053528934175,4.999439439439439,500,0.858404
10,500,2,2,79,0.0,0.49729999999999996,137,4.801694676097059,4.082300601202405,630,6.3286264777743995,5.002372372372372,500,0.8588
10,500,2,2,80,0.0,0.498,137,4.801694676097059,4.082300601202405,623,6.316219049993363,5.002442442442442,500,0.859264
10,500,2,2,81,0.0,0.4961999999999999,137,4.801694676097059,4.082300601202405,642,6.34476586403083,4.994194194194194,500,0.861652
10,500,2,2,82,0.0,0.5034,137,4.801694676097059,4.082300601202405,632,6.337834392225231,5.000488488488489,500,0.862014
10,500,2,2,83,0.0,0.49879999999999997,137,4.801694676097059,4.082300601202405,638,6.344264928254036,5.00062062062062,500,0.861288
10,500,2,2,84,0.0,0.4985,137,4.801694676097059,4.082300601202405,614,6.294840873027667,4.997107107107107,500,0.861426
10,500,2,2,85,0.0,0.495,137,4.801694676097059,4.082300601202405,628,6.324284144620865,4.998630630630631,500,0.8542639999999999
10,500,2,2,86,0.0,0.49489999999999995,137,4.801694676097059,4.082300601202405,646,6.359248379321592,5.000966966966967,500,0.8570399999999999
10,500,2,2,87,0.0,0.5027999999999999,137,4.801694676097059,4.082300601202405,628,6.32026370447559,4.997625625625625,500,0.862932
10,500,2,2,88,0.0,0.4912,137,4.801694676097059,4.082300601202405,621,6.315175441435637,4.99768968968969,500,0.854378
10,500,2,2,89,0.0,0.49729999999999996,137,4.801694676097059,4.082300601202405,636,6.338375545434328,4.998244244244244,500,0.856708
10,500,2,2,90,0.0,0.4904,137,4.801694676097059,4.082300601202405,615,6.297906350721426,4.999415415415416,500,0.855356
10,500,2,2,91,0.0,0.4956999999999999,137,4.801694676097059,4.082300601202405,620,6.309768706929242,4.99982982982983,500,0.8559739999999999
10,500,2,2,92,0.0,0.49129999999999996,137,4.801694676097059,4.082300601202405,624,6.320928283287243,5.000886886886887,500,0.8559479999999998
10,500,2,2,93,0.0,0.5025,137,4.801694676097059,4.082300601202405,632,6.329661875090524,4.997243243243243,500,0.8613540000000001
10,500,2,2,94,0.0,0.5007,137,4.801694676097059,4.082300601202405,641,6.3501096863398026,5.001019019019019,500,0.8605219999999999
10,500,2,2,95,0.0,0.499,137,4.801694676097059,4.082300601202405,630,6.327956078628641,5.0023063063063065,500,0.8598120000000001
10,500,2,2,96,0.0,0.49539999999999995,137,4.801694676097059,4.082300601202405,645,6.351697335836429,4.9996996996997,500,0.857546
10,500,2,2,97,0.0,0.491,137,4.801694676097059,4.082300601202405,617,6.30480201239636,4.996692692692693,500,0.8528579999999999
10,500,2,2,98,0.0,0.5,137,4.801694676097059,4.082300601202405,641,6.350380262944352,4.999123123123123,500,0.859266
10,500,2,2,99,0.0,0.5001,137,4.801694676097059,4.082300601202405,623,6.310121620368381,5.0018158158158155,500,0.859238
10,500,2,3,0,0.0,0.5074,140,4.824341114882781,4.049571142284569,637,6.340152954272748,4.998182182182182,500,0.859714
10,500,2,3,1,0.0,0.5127999999999999,140,4.824341114882781,4.049571142284569,637,6.333350728403808,4.998854854854855,500,0.86437
10,500,2,3,2,0.0,0.5120999999999999,140,4.824341114882781,4.049571142284569,653,6.378680714714223,4.9985005005005005,500,0.862904
10,500,2,3,3,0.0,0.5105999999999999,140,4.824341114882781,4.049571142284569,629,6.320786952619354,4.99809009009009,500,0.864192
10,500,2,3,4,0.0,0.5104,140,4.824341114882781,4.049571142284569,632,6.3377472656908544,5.000212212212213,500,0.86404
10,500,2,3,5,0.0,0.5127999999999999,140,4.824341114882781,4.049571142284569,626,6.32446759469104,4.99463063063063,500,0.863502
10,500,2,3,6,0.0,0.5103,140,4.824341114882781,4.049571142284569,663,6.39129869463219,4.9991691691691695,500,0.8637699999999999
10,500,2,3,7,0.0,0.5105999999999999,140,4.824341114882781,4.049571142284569,637,6.331765966636986,5.000680680680681,500,0.864756
10,500,2,3,8,0.0,0.5085,140,4.824341114882781,4.049571142284569,634,6.3436724586412305,4.995837837837838,500,0.861534
10,500,2,3,9,0.0,0.5052,140,4.824341114882781,4.049571142284569,630,6.3381112781013975,4.999855855855856,500,0.8607039999999999
10,500,2,3,10,0.0,0.5120999999999999,140,4.824341114882781,4.049571142284569,642,6.357834982893715,4.998524524524525,500,0.86594
10,500,2,3,11,0.0,0.5074,140,4.824341114882781,4.049571142284569,647,6.36606562252606,5.000740740740741,500,0.862636
10,500,2,3,12,0.0,0.5074,140,4.824341114882781,4.049571142284569,645,6.359657398864224,5.001021021021021,500,0.860848
10,500,2,3,13,0.0,0.5075999999999999,140,4.824341114882781,4.049571142284569,637,6.344379156855169,5.000980980980981,500,0.8630319999999999
10,500,2,3,14,0.0,0.5111999999999999,140,4.824341114882781,4.049571142284569,631,6.3294203025227125,4.996424424424425,500,0.865416
10,500,2,3,15,0.0,0.5105,140,4.824341114882781,4.049571142284569,638,6.343650146274259,4.998640640640641,500,0.8635919999999999
10,500,2,3,16,0.0,0.5147999999999999,140,4.824341114882781,4.049571142284569,638,6.341400805695783,4.999531531531532,500,0.865692
10,500,2,3,17,0.0,0.514,140,4.824341114882781,4.049571142284569,632,6.331633832970521,4.998554554554555,500,0.867028
10,500,2,3,18,0.0,0.5159,140,4.824341114882781,4.049571142284569,651,6.363100386732222,4.99590990990991,500,0.864876
10,500,2,3,19,0.0,0.5037,140,4.824341114882781,4.049571142284569,658,6.377537894890895,4.997627627627628,500,0.85908
10,500,2,3,20,0.0,0.5127999999999999,140,4.824341114882781,4.049571142284569,637,6.344041260751558,4.9980860860860865,500,0.863648
10,500,2,3,21,0.0,0.5015999999999999,140,4.824341114882781,4.049571142284569,658,6.384610697364383,5.000048048048048,500,0.860086
10,500,2,3,22,0.0,0.5113,140,4.824341114882781,4.049571142284569,634,6.3328545823268,5.000018018018018,500,0.863664
10,500,2,3,23,0.0,0.5111,140,4.824341114882781,4.049571142284569,647,6.358653021978981,4.994416416416416,500,0.862036
10,500,2,3,24,0.0,0.5084,140,4.824341114882781,4.049571142284569,634,6.332262112713995,4.998782782782783,500,0.861024
10,500,2,3,25,0.0,0.5123,140,4.824341114882781,4.049571142284569,654,6.376283734196239,4.9994094094094095,500,0.86603
10,500,2,3,26,0.0,0.5157999999999999,140,4.824341114882781,4.049571142284569,638,6.337903613694273,4.9976936936936935,500,0.867146
10,500,2,3,27,0.0,0.513,140,4.824341114882781,4.049571142284569,628,6.330448893744908,4.998298298298298,500,0.8658879999999999
10,500,2,3,28,0.0,0.5172,140,4.824341114882781,4.049571142284569,639,6.347382104749652,4.995515515515516,500,0.868924
10,500,2,3,29,0.0,0.5073,140,4.824341114882781,4.049571142284569,644,6.356223119060136,4.999897897897898,500,0.863484
10,500,2,3,30,0.0,0.5117,140,4.824341114882781,4.049571142284569,634,6.336391991760616,4.999729729729729,500,0.8632059999999999
10,500,2,3,31,0.0,0.5117999999999999,140,4.824341114882781,4.049571142284569,632,6.333813952079955,4.9971411411411415,500,0.8639199999999999
10,500,2,3,32,0.0,0.5117999999999999,140,4.824341114882781,4.049571142284569,651,6.3627697856600545,5.000776776776776,500,0.863716
10,500,2,3,33,0.0,0.5067,140,4.824341114882781,4.049571142284569,651,6.363990535016335,5.001095095095095,500,0.863066
10,500,2,3,34,0.0,0.5142,140,4.824341114882781,4.049571142284569,645,6.357468082753368,4.997129129129129,500,0.86262
10,500,2,3,35,0.0,0.5037999999999999,140,4.824341114882781,4.049571142284569,640,6.351355635792858,5.002906906906907,500,0.859136
10,500,2,3,36,0.0,0.5135,140,4.824341114882781,4.049571142284569,633,6.3324034433818825,4.995681681681682,500,0.867986
10,500,2,3,37,0.0,0.5163,140,4.824341114882781,4.049571142284569,642,6.355287963643935,4.995105105105105,500,0.8674200000000001
10,500,2,3,38,0.0,0.5156,140,4.824341114882781,4.049571142284569,648,6.365542374382295,4.993117117117117,500,0.8673520000000001
10,500,2,3,39,0.0,0.5126,140,4.824341114882781,4.049571142284569,648,6.36324802667173,4.997077077077077,500,0.866374
10,500,2,3,40,0.0,0.5069,140,4.824341114882781,4.049571142284569,638,6.337371168549084,4.999089089089089,500,0.863186
10,500,2,3,41,0.0,0.5165,140,4.824341114882781,4.049571142284569,642,6.354851842034545,4.993027027027027,500,0.8669159999999999
10,500,2,3,42,0.0,0.513,140,4.824341114882781,4.049571142284569,626,6.319642230826046,4.998874874874875,500,0.8651519999999999
10,500,2,3,43,0.0,0.5130999999999999,140,4.824341114882781,4.049571142284569,633,6.331381161431306,4.998548548548548,500,0.865374
10,500,2,3,44,0.0,0.5171999999999999,140,4.824341114882781,4.049571142284569,637,6.339428350993476,4.997097097097097,500,0.86719
10,500,2,3,45,0.0,0.515,140,4.824341114882781,4.049571142284569,630,6.341199450560277,4.997389389389389,500,0.862248
10,500,2,3,46,0.0,0.5032,140,4.824341114882781,4.049571142284569,638,6.338402647501084,5.002870870870871,500,0.862042
10,500,2,3,47,0.0,0.5053,140,4.824341114882781,4.049571142284569,644,6.359335505855967,4.999741741741742,500,0.858822
10,500,2,3,48,0.0,0.5096,140,4.824341114882781,4.049571142284569,642,6.350407365011108,4.99626026026026,500,0.865372
10,500,2,3,49,0.0,0.5107999999999999,140,4.824341114882781,4.049571142284569,647,6.364540885226855,4.99585985985986,500,0.862248
10,500,2,3,50,0.0,0.5112,140,4.824341114882781,4.049571142284569,647,6.36424320655555,5.00042042042042,500,0.86503
10,500,2,3,51,0.0,0.509,140,4.824341114882781,4.049571142284569,636,6.338697438442585,4.999891891891892,500,0.8612219999999999
10,500,2,3,52,0.0,0.5104,140,4.824341114882781,4.049571142284569,635,6.3375638156206815,5.000600600600601,500,0.8625799999999999
10,500,2,3,53,0.0,0.507,140,4.824341114882781,4.049571142284569,630,6.329970652733234,4.999787787787787,500,0.861702
10,500,2,3,54,0.0,0.5133,140,4.824341114882781,4.049571142284569,649,6.367424814820422,4.998072072072072,500,0.865806
10,500,2,3,55,0.0,0.5069,140,4.824341114882781,4.049571142284569,628,6.329333175988337,5.002576576576576,500,0.860248
10,500,2,3,56,0.0,0.5144,140,4.824341114882781,4.049571142284569,641,6.346675406535715,4.996288288288288,500,0.86573
10,500,2,3,57,0.0,0.5169,140,4.824341114882781,4.049571142284569,641,6.353910866284238,4.996722722722723,500,0.870768
10,500,2,3,58,0.0,0.5144,140,4.824341114882781,4.049571142284569,611,6.301781541834689,4.998478478478479,500,0.8664299999999999
10,500,2,3,59,0.0,0.5121999999999999,140,4.824341114882781,4.049571142284569,643,6.358271104503105,4.998102102102102,500,0.8634120000000001
10,500,2,3,60,0.0,0.5097,140,4.824341114882781,4.049571142284569,644,6.349899134202872,5.000810810810811,500,0.8657999999999999
10,500,2,3,61,0.0,0.5073,140,4.824341114882781,4.049571142284569,654,6.369126692918181,5.000782782782783,500,0.86152
10,500,2,3,62,0.0,0.5071,140,4.824341114882781,4.049571142284569,642,6.356788486606186,4.999561561561562,500,0.8646199999999999
10,500,2,3,63,0.0,0.5099999999999999,140,4.824341114882781,4.049571142284569,646,6.350737966083275,5.000108108108108,500,0.860668
10,500,2,3,64,0.0,0.5134,140,4.824341114882781,4.049571142284569,635,6.331791166733762,4.996656656656657,500,0.86365
10,500,2,3,65,0.0,0.5055,140,4.824341114882781,4.049571142284569,664,6.3812635440946694,4.998104104104104,500,0.8593959999999999
10,500,2,3,66,0.0,0.5137,140,4.824341114882781,4.049571142284569,652,6.367024992279214,4.998472472472472,500,0.8642880000000001
10,500,2,3,67,0.0,0.5117,140,4.824341114882781,4.049571142284569,661,6.3818381086421425,4.998404404404404,500,0.864222
10,500,2,3,68,0.0,0.5067,140,4.824341114882781,4.049571142284569,625,6.31648962659791,5.001607607607608,500,0.8619479999999999
10,500,2,3,69,0.0,0.5092,140,4.824341114882781,4.049571142284569,638,6.347764022225529,4.9996276276276275,500,0.863812
10,500,2,3,70,0.0,0.5107,140,4.824341114882781,4.049571142284569,633,6.334281094120225,4.997227227227227,500,0.86675
10,500,2,3,71,0.0,0.5117999999999999,140,4.824341114882781,4.049571142284569,638,6.352864369996709,4.998834834834835,500,0.8656699999999999
10,500,2,3,72,0.0,0.5077,140,4.824341114882781,4.049571142284569,654,6.368134400764166,5.001511511511511,500,0.866184
10,500,2,3,73,0.0,0.5095,140,4.824341114882781,4.049571142284569,629,6.331537509434723,4.997735735735736,500,0.8589860000000001
10,500,2,3,74,0.0,0.5085,140,4.824341114882781,4.049571142284569,641,6.3462484819277485,4.999741741741742,500,0.86525
10,500,2,3,75,0.0,0.5062,140,4.824341114882781,4.049571142284569,639,6.348808616543076,4.999931931931932,500,0.8563099999999999
10,500,2,3,76,0.0,0.5073,140,4.824341114882781,4.049571142284569,631,6.3329509058625995,4.999345345345345,500,0.863848
10,500,2,3,77,0.0,0.5089,140,4.824341114882781,4.049571142284569,638,6.346561177934582,4.999341341341341,500,0.864144
10,500,2,3,78,0.0,0.5115,140,4.824341114882781,4.049571142284569,633,6.32935108105367,4.997387387387388,500,0.8652059999999999
10,500,2,3,79,0.0,0.5085,140,4.824341114882781,4.049571142284569,641,6.344381058825149,5.002192192192192,500,0.8655660000000001
10,500,2,3,80,0.0,0.5119999999999999,140,4.824341114882781,4.049571142284569,644,6.355567737249906,5.000820820820821,500,0.8640180000000001
10,500,2,3,81,0.0,0.509,140,4.824341114882781,4.049571142284569,643,6.344582413960656,5.000876876876877,500,0.8643679999999999
10,500,2,3,82,0.0,0.5116999999999999,140,4.824341114882781,4.049571142284569,644,6.358018432963889,4.999705705705706,500,0.8626719999999999
10,500,2,3,83,0.0,0.5149,140,4.824341114882781,4.049571142284569,630,6.327170961944237,4.998036036036036,500,0.8669199999999999
10,500,2,3,84,0.0,0.5089,140,4.824341114882781,4.049571142284569,648,6.361269262697803,5.002492492492492,500,0.86272
10,500,2,3,85,0.0,0.5084,140,4.824341114882781,4.049571142284569,639,6.344792966097586,5.00213013013013,500,0.86619
10,500,2,3,86,0.0,0.5081,140,4.824341114882781,4.049571142284569,640,6.352001323779354,4.998764764764765,500,0.86467
10,500,2,3,87,0.0,0.5101,140,4.824341114882781,4.049571142284569,633,6.3397860541324,4.995973973973974,500,0.861516
10,500,2,3,88,0.0,0.5048,140,4.824341114882781,4.049571142284569,650,6.358830162777536,5.001461461461462,500,0.859716
10,500,2,3,89,0.0,0.5127,140,4.824341114882781,4.049571142284569,633,6.331182694025603,4.997599599599599,500,0.865888
10,500,2,3,90,0.0,0.511,140,4.824341114882781,4.049571142284569,627,6.332000733110869,4.9993513513513514,500,0.8657480000000001
10,500,2,3,91,0.0,0.5075999999999999,140,4.824341114882781,4.049571142284569,642,6.345917391918067,5.002114114114114,500,0.86251
10,500,2,3,92,0.0,0.5099,140,4.824341114882781,4.049571142284569,643,6.349984358767267,5.000958958958959,500,0.863702
10,500,2,3,93,0.0,0.5139,140,4.824341114882781,4.049571142284569,621,6.318242821099378,4.9957457457457455,500,0.867204
10,500,2,3,94,0.0,0.5179,140,4.824341114882781,4.049571142284569,641,6.3609023625574554,4.995397397397397,500,0.868306
10,500,2,3,95,0.0,0.5197999999999999,140,4.824341114882781,4.049571142284569,640,6.358060552366174,4.993853853853854,500,0.868356
10,500,2,3,96,0.0,0.5093,140,4.824341114882781,4.049571142284569,645,6.364592201630565,5.000642642642642,500,0.863684
10,500,2,3,97,0.0,0.5121999999999999,140,4.824341114882781,4.049571142284569,635,6.332857470056606,4.999967967967968,500,0.8669279999999999
10,500,2,3,98,0.0,0.5124,140,4.824341114882781,4.049571142284569,641,6.34449528742628,4.9985625625625625,500,0.864852
10,500,2,3,99,0.0,0.5122000000000001,140,4.824341114882781,4.049571142284569,635,6.337702258558765,4.998298298298298,500,0.8647159999999999
10,500,3,1,0,0.0,0.5021,309,5.615096789070093,4.777795591182365,649,6.371087551826774,5.003217217217217,500,0.508046
10,500,3,1,1,0.0,0.5047,309,5.615096789070093,4.777795591182365,645,6.363362255272862,4.998272272272272,500,0.507664
10,500,3,1,2,0.0,0.4945,309,5.615096789070093,4.777795591182365,639,6.341557153699201,5.000382382382383,500,0.5022920000000001
10,500,3,1,3,0.0,0.4953,309,5.615096789070093,4.777795591182365,645,6.355880433256742,4.996162162162162,500,0.502538
10,500,3,1,4,0.0,0.4963,309,5.615096789070093,4.777795591182365,639,6.345174883573463,4.999621621621622,500,0.50401
10,500,3,1,5,0.0,0.5042000000000001,309,5.615096789070093,4.777795591182365,639,6.352689627990445,4.997225225225225,500,0.510666
10,500,3,1,6,0.0,0.4983,309,5.615096789070093,4.777795591182365,650,6.367809620026103,4.99753953953954,500,0.5060979999999999
10,500,3,1,7,0.0,0.49970000000000003,309,5.615096789070093,4.777795591182365,630,6.326518467863812,5.001407407407408,500,0.507284
10,500,3,1,8,0.0,0.4988,309,5.615096789070093,4.777795591182365,653,6.366492547134026,5.001685685685685,500,0.505928
10,500,3,1,9,0.0,0.5039,309,5.615096789070093,4.777795591182365,649,6.3640689534868,5.003145145145145,500,0.506996
10,500,3,1,10,0.0,0.4975,309,5.615096789070093,4.777795591182365,640,6.347451326218694,5.001683683683684,500,0.5061519999999999
10,500,3,1,11,0.0,0.5028,309,5.615096789070093,4.777795591182365,653,6.37627502613233,4.999263263263264,500,0.5093580000000001
10,500,3,1,12,0.0,0.5017,309,5.615096789070093,4.777795591182365,645,6.354085119352988,4.999073073073073,500,0.504536
10,500,3,1,13,0.0,0.5043000000000001,309,5.615096789070093,4.777795591182365,642,6.3535647589390285,5.00003003003003,500,0.508526
10,500,3,1,14,0.0,0.5017,309,5.615096789070093,4.777795591182365,637,6.337509611487167,5.001835835835836,500,0.50649
10,500,3,1,15,0.0,0.5019,309,5.615096789070093,4.777795591182365,632,6.3413136791614075,4.998112112112112,500,0.506694
10,500,3,1,16,0.0,0.49660000000000004,309,5.615096789070093,4.777795591182365,633,6.331057366453068,4.996416416416416,500,0.504942
10,500,3,1,17,0.0,0.5011,309,5.615096789070093,4.777795591182365,646,6.363109583733646,5.000694694694695,500,0.506544
10,500,3,1,18,0.0,0.5012,309,5.615096789070093,4.777795591182365,653,6.374428395824869,5.001961961961962,500,0.506128
10,500,3,1,19,0.0,0.4998,309,5.615096789070093,4.777795591182365,646,6.3539016692828145,4.998386386386386,500,0.508364
10,500,3,1,20,0.0,0.49560000000000004,309,5.615096789070093,4.777795591182365,613,6.303646077207484,5.003063063063063,500,0.504034
10,500,3,1,21,0.0,0.49960000000000004,309,5.615096789070093,4.777795591182365,645,6.346807540202179,4.997985985985986,500,0.503414
10,500,3,1,22,0.0,0.4987,309,5.615096789070093,4.777795591182365,644,6.356307357864706,5.00372972972973,500,0.5079859999999999
10,500,3,1,23,0.0,0.4993,309,5.615096789070093,4.777795591182365,631,6.336577343800771,4.998104104104104,500,0.5067480000000001
10,500,3,1,24,0.0,0.49739999999999995,309,5.615096789070093,4.777795591182365,648,6.362517114120839,5.00196996996997,500,0.503174
10,500,3,1,25,0.0,0.5022,309,5.615096789070093,4.777795591182365,638,6.340964684086394,5.001657657657658,500,0.50647
10,500,3,1,26,0.0,0.5036,309,5.615096789070093,4.777795591182365,655,6.383477074542478,5.000444444444445,500,0.509288
10,500,3,1,27,0.0,0.49410000000000004,309,5.615096789070093,4.777795591182365,629,6.322942857391836,4.997443443443443,500,0.503138
10,500,3,1,28,0.0,0.4982,309,5.615096789070093,4.777795591182365,642,6.351721550173382,5.002990990990991,500,0.50714
10,500,3,1,29,0.0,0.49660000000000004,309,5.615096789070093,4.777795591182365,635,6.330605241748326,4.998158158158158,500,0.506132
10,500,3,1,30,0.0,0.5023,309,5.615096789070093,4.777795591182365,642,6.3488797399821,5.001087087087087,500,0.508242
10,500,3,1,31,0.0,0.5015,309,5.615096789070093,4.777795591182365,640,6.357423075621278,4.999185185185185,500,0.5072099999999999
10,500,3,1,32,0.0,0.5018,309,5.615096789070093,4.777795591182365,642,6.3576515328235415,5.0014374374374375,500,0.505662
10,500,3,1,33,0.0,0.4983,309,5.615096789070093,4.777795591182365,635,6.33922068658635,5.000798798798799,500,0.5057780000000001
10,500,3,1,34,0.0,0.4987,309,5.615096789070093,4.777795591182365,651,6.366859447274373,4.998596596596596,500,0.50521
10,500,3,1,35,0.0,0.497,309,5.615096789070093,4.777795591182365,650,6.3652897028430795,5.001553553553554,500,0.5054839999999999
10,500,3,1,36,0.0,0.5012,309,5.615096789070093,4.777795591182365,633,6.340125852205991,5.001445445445445,500,0.507496
10,500,3,1,37,0.0,0.5048,309,5.615096789070093,4.777795591182365,642,6.354539146027711,4.999039039039039,500,0.50608
10,500,3,1,38,0.0,0.5001,309,5.615096789070093,4.777795591182365,654,6.37411281208823,5.002740740740741,500,0.509074
10,500,3,1,39,0.0,0.504,309,5.615096789070093,4.777795591182365,644,6.3527859515262435,5.001265265265265,500,0.5078039999999999
10,500,3,1,40,0.0,0.5023,309,5.615096789070093,4.777795591182365,638,6.3484257133073765,5.002356356356357,500,0.509568
10,500,3,1,41,0.0,0.49660000000000004,309,5.615096789070093,4.777795591182365,643,6.3543736010228695,5.002862862862863,500,0.501654
10,500,3,1,42,0.0,0.5014000000000001,309,5.615096789070093,4.777795591182365,644,6.355627761717526,5.001765765765766,500,0.5057
10,500,3,1,43,0.0,0.5075999999999999,309,5.615096789070093,4.777795591182365,650,6.364435853627148,4.99811011011011,500,0.50767
10,500,3,1,44,0.0,0.5069,309,5.615096789070093,4.777795591182365,647,6.361654067903483,5.001503503503503,500,0.509236
10,500,3,1,45,0.0,0.5077,309,5.615096789070093,4.777795591182365,646,6.365088347707573,5.001283283283283,500,0.508002
10,500,3,1,46,0.0,0.5036,309,5.615096789070093,4.777795591182365,634,6.3408838668236385,5.002042042042042,500,0.507132
10,500,3,1,47,0.0,0.5026,309,5.615096789070093,4.777795591182365,648,6.365812950986844,5.000012012012012,500,0.50774
10,500,3,1,48,0.0,0.5073,309,5.615096789070093,4.777795591182365,644,6.365951393924927,5.000342342342343,500,0.5120399999999999
10,500,3,1,49,0.0,0.5002000000000001,309,5.615096789070093,4.777795591182365,632,6.343927032150427,5.0011611611611615,500,0.5061100000000001
